#COD_MUNICIPIO_CADMU,NOME_MUNICIPIO,COD_MUNICIPIO_IBGE,COD_UF,NOME_UF,COD_UF_IBGE
32803,CAMAPUÃ,5002605,MS,MATO GROSSO DO SUL,50
49566,CORDILHEIRA ALTA,4204350,SC,SANTA CATARINA,42
45388,IVORÁ,4310751,RS,RIO GRANDE DO SUL,43
51963,VITÓRIA BRASIL,3556958,SP,SÃO PAULO,35
16362,FILADÉLFIA,1707702,TO,TOCANTINS,17
12531,INDIAROBA,2802809,SE,SERGIPE,28
55749,MARQUES DE SOUZA,4312054,RS,RIO GRANDE DO SUL,43
51042,ARARENDÁ,2301257,CE,CEARÁ,23
5483,MAIRIPOTABA,5212600,GO,GOIÁS,52
30441,NOVA INDEPENDÊNCIA,3533205,SP,SÃO PAULO,35
42941,COCALINHO,5103106,MT,MATO GROSSO,51
40280,ARROIO DO MEIO,4301008,RS,RIO GRANDE DO SUL,43
32748,SÃO LUIZ DO PARAITINGA,3550001,SP,SÃO PAULO,35
46583,SANTA MARIA DO TOCANTINS,1718881,TO,TOCANTINS,17
24945,PEDRA PRETA,2409605,RN,RIO GRANDE DO NORTE,24
19967,SANTO ANTÔNIO DO JACINTO,3160306,MG,MINAS GERAIS,31
40091,IRARÁ,2914505,BA,BAHIA,29
44248,TARTARUGALZINHO,1600709,AP,AMAPÁ,16
6152,NOVA VENEZA,4211603,SC,SANTA CATARINA,42
8394,VIÇOSA,2709400,AL,ALAGOAS,27
17165,COARI,1301209,AM,AMAZONAS,13
46569,ANGICO,1701051,TO,TOCANTINS,17
47441,MARCOLÂNDIA,2205953,PI,PIAUÍ,22
23661,SALESÓPOLIS,3545001,SP,SÃO PAULO,35
30465,DOM AQUINO,5103601,MT,MATO GROSSO,51
10791,CACIMBINHAS,2701209,AL,ALAGOAS,27
33668,IBIRAJUBA,2606705,PE,PERNAMBUCO,26
14773,CARAÚBAS,2402303,RN,RIO GRANDE DO NORTE,24
15569,JACARÉ DOS HOMENS,2703403,AL,ALAGOAS,27
5713,REDENÇÃO DA SERRA,3542305,SP,SÃO PAULO,35
14113,GUAIÇARA,3517208,SP,SÃO PAULO,35
4116,IPIRÁ,2914000,BA,BAHIA,29
30740,CORUPÁ,4204509,SC,SANTA CATARINA,42
1164,MACHACALIS,3138906,MG,MINAS GERAIS,31
8851,MOMBUCA,3530904,SP,SÃO PAULO,35
58090,SANTA CRUZ DO XINGU,5107743,MT,MATO GROSSO,51
53703,SÃO SEBASTIÃO DA VARGEM ALEGRE,3164431,MG,MINAS GERAIS,31
43335,DOUTOR PEDRINHO,4205159,SC,SANTA CATARINA,42
29524,CHAPADA DO NORTE,3116100,MG,MINAS GERAIS,31
19060,BAÍA FORMOSA,2401404,RN,RIO GRANDE DO NORTE,24
2572,SERRARIA,2515906,PB,PARAÍBA,25
28178,CAPIM BRANCO,3112505,MG,MINAS GERAIS,31
6028,PINHALÃO,4119202,PR,PARANÁ,41
43919,NOVA ROSALÂNDIA,1715002,TO,TOCANTINS,17
30805,SOLEDADE DE MINAS,3167806,MG,MINAS GERAIS,31
18425,GUARACIABA DO NORTE,2305001,CE,CEARÁ,23
10856,SANTA EFIGÊNIA DE MINAS,3157500,MG,MINAS GERAIS,31
37372,PADRE PARAÍSO,3146305,MG,MINAS GERAIS,31
51970,IPIGUÁ,3521150,SP,SÃO PAULO,35
28491,SÃO PEDRO DO TURVO,3550506,SP,SÃO PAULO,35
17299,COIMBRA,3116704,MG,MINAS GERAIS,31
19950,MARILÂNDIA DO SUL,4114906,PR,PARANÁ,41
32494,TANGARÁ,4217907,SC,SANTA CATARINA,42
34643,IMPERATRIZ,2105302,MA,MARANHÃO,21
51286,FLORESTA DO ARAGUAIA,1503044,PA,PARÁ,15
48608,FAROL,4107553,PR,PARANÁ,41
44152,ESTAÇÃO,4307559,RS,RIO GRANDE DO SUL,43
6901,MACHADO,3139003,MG,MINAS GERAIS,31
20987,VISTA ALEGRE DO ALTO,3556909,SP,SÃO PAULO,35
41090,CANARANA,5102702,MT,MATO GROSSO,51
45261,DOIS LAJEADOS,4306452,RS,RIO GRANDE DO SUL,43
54489,ENTRE RIOS,4205175,SC,SANTA CATARINA,42
20255,MESSIAS,2705200,AL,ALAGOAS,27
56267,JAQUEIRA,2607950,PE,PERNAMBUCO,26
6451,BRAGA,4302600,RS,RIO GRANDE DO SUL,43
34289,DIAMANTINA,3121605,MG,MINAS GERAIS,31
53198,IBIRACATU,3129657,MG,MINAS GERAIS,31
34667,AMÉLIA RODRIGUES,2901106,BA,BAHIA,29
27485,JAPI,2405405,RN,RIO GRANDE DO NORTE,24
1614,VASSOURAS,3306206,RJ,RIO DE JANEIRO,33
4477,ITAMBÉ,2915809,BA,BAHIA,29
2338,MÃE D'ÁGUA,2508703,PB,PARAÍBA,25
39291,INDAIAL,4207502,SC,SANTA CATARINA,42
26297,COITÉ DO NÓIA,2702009,AL,ALAGOAS,27
20925,BICAS,3106903,MG,MINAS GERAIS,31
2424,IBITURUNA,3130002,MG,MINAS GERAIS,31
42518,JABORANDI,2917359,BA,BAHIA,29
42233,PEDRO CANÁRIO,3204054,ES,ESPÍRITO SANTO,32
4532,ITAÚNA DO SUL,4111308,PR,PARANÁ,41
10234,CAFEARA,4103404,PR,PARANÁ,41
48127,VIEIRÓPOLIS,2517209,PB,PARAÍBA,25
52182,VILA PROPÍCIO,5222302,GO,GOIÁS,52
41351,CRAÍBAS,2702355,AL,ALAGOAS,27
25913,GOIANDIRA,5208509,GO,GOIÁS,52
35721,ARAÚJOS,3103900,MG,MINAS GERAIS,31
12304,OLHO D'ÁGUA GRANDE,2705903,AL,ALAGOAS,27
19170,SAIRÉ,2612000,PE,PERNAMBUCO,26
42714,BRASILIA (BRAZLANDIA)                 ,,DF,DISTRITO FEDERAL,53
49164,SÃO JOÃO DE IRACEMA,3549250,SP,SÃO PAULO,35
38900,TIMBIRAS,2112100,MA,MARANHÃO,21
4264,PRESIDENTE EPITÁCIO,3541307,SP,SÃO PAULO,35
58272,JUNDIÁ,2406155,RN,RIO GRANDE DO NORTE,24
54214,SÃO VALÉRIO DO SUL,4319737,RS,RIO GRANDE DO SUL,43
6475,BRAÚNA,3507704,SP,SÃO PAULO,35
56779,BURITIRANA,2102358,MA,MARANHÃO,21
31172,ARARIPE,2301307,CE,CEARÁ,23
37949,PARANACITY,4118105,PR,PARANÁ,41
4972,LAVRAS DO SUL,4311502,RS,RIO GRANDE DO SUL,43
29469,IGARAPÉ-MIRI,1503309,PA,PARÁ,15
31732,GUAÍRA,4108809,PR,PARANÁ,41
41681,SANTA ISABEL,5219357,GO,GOIÁS,52
14955,SÃO GABRIEL,4318309,RS,RIO GRANDE DO SUL,43
8552,CLARAVAL,3116407,MG,MINAS GERAIS,31
42305,VÁRZEA NOVA,2933158,BA,BAHIA,29
40606,BUENO BRANDÃO,3109105,MG,MINAS GERAIS,31
27313,JURIPIRANGA,2507903,PB,PARAÍBA,25
55299,NOSSA SENHORA DE NAZARÉ,2206753,PI,PIAUÍ,22
53277,JOSÉ RAYDAN,3136553,MG,MINAS GERAIS,31
10502,SÃO BERNARDO DO CAMPO,3548708,SP,SÃO PAULO,35
3519,PORTO NACIONAL,1718204,TO,TOCANTINS,17
20798,BALNEÁRIO PIÇARRAS,4212809,SC,SANTA CATARINA,42
34186,PITIMBU,2511905,PB,PARAÍBA,25
42202,SENADOR RUI PALMEIRA,2708956,AL,ALAGOAS,27
35745,TRÊS FRONTEIRAS,3554904,SP,SÃO PAULO,35
28965,IBIRAREMA,3519501,SP,SÃO PAULO,35
46301,SERRA DO RAMALHO,2930154,BA,BAHIA,29
34739,INGÁ,2506806,PB,PARAÍBA,25
13028,PORTO DOS GAÚCHOS,5106802,MT,MATO GROSSO,51
9355,CRUZ DO ESPÍRITO SANTO,2504900,PB,PARAÍBA,25
23843,CACHOEIRA DE MINAS,3109709,MG,MINAS GERAIS,31
39923,NOVA ESPERANÇA,4116901,PR,PARANÁ,41
2091,MARA ROSA,5212808,GO,GOIÁS,52
1573,JAGUAQUARA,2917607,BA,BAHIA,29
55639,DOM PEDRO DE ALCÂNTARA,4306551,RS,RIO GRANDE DO SUL,43
52601,PORTO VERA CRUZ,4315073,RS,RIO GRANDE DO SUL,43
36380,JUPI,2608305,PE,PERNAMBUCO,26
37444,PATROCÍNIO DO MURIAÉ,3148202,MG,MINAS GERAIS,31
24787,FERROS,3125903,MG,MINAS GERAIS,31
52302,SANTA CLARA DO SUL,4316758,RS,RIO GRANDE DO SUL,43
35013,MONÇÃO,2106904,MA,MARANHÃO,21
57297,MILAGRES DO MARANHÃO,2106672,MA,MARANHÃO,21
48794,QUEIMADOS,3304144,RJ,RIO DE JANEIRO,33
3007,RIO DE JANEIRO,3304557,RJ,RIO DE JANEIRO,33
33754,PESQUEIRA,2610905,PE,PERNAMBUCO,26
9661,QUEIMADAS,2512507,PB,PARAÍBA,25
7962,SENADOR GEORGINO AVELINO,2413201,RN,RIO GRANDE DO NORTE,24
9616,GUARANI D'OESTE,3518008,SP,SÃO PAULO,35
44781,SANTA MARIA DAS BARREIRAS,1506583,PA,PARÁ,15
57534,PORTO RICO DO MARANHÃO,2109056,MA,MARANHÃO,21
32669,CAETANÓPOLIS,3109907,MG,MINAS GERAIS,31
21216,FLORIANÓPOLIS,4205407,SC,SANTA CATARINA,42
8442,RIO PARDO DE MINAS,3155603,MG,MINAS GERAIS,31
51035,ESTRELA DE ALAGOAS,2702553,AL,ALAGOAS,27
18171,ITAINÓPOLIS,2205003,PI,PIAUÍ,22
32377,CAICÓ,2402006,RN,RIO GRANDE DO NORTE,24
37475,SÃO ROQUE,3550605,SP,SÃO PAULO,35
31763,SUCUPIRA DO NORTE,2111904,MA,MARANHÃO,21
26204,NOVA SERRANA,3145208,MG,MINAS GERAIS,31
37262,SANTO ANTÔNIO DO PINHAL,3548203,SP,SÃO PAULO,35
42893,PARANAÍTA,5106299,MT,MATO GROSSO,51
18391,TUPANATINGA,2615805,PE,PERNAMBUCO,26
33091,SANTANA DO MANHUAÇU,3158904,MG,MINAS GERAIS,31
48969,SALTINHO,3545159,SP,SÃO PAULO,35
33077,BARRA DO RIBEIRO,4301909,RS,RIO GRANDE DO SUL,43
12524,ENCRUZILHADA,2910404,BA,BAHIA,29
20822,PIRATINI,4314605,RS,RIO GRANDE DO SUL,43
32322,PALMEIRÂNDIA,2107605,MA,MARANHÃO,21
5562,MANAUS,1302603,AM,AMAZONAS,13
43634,JUTI,5005152,MS,MATO GROSSO DO SUL,50
57682,NOVO XINGU,4313466,RS,RIO GRANDE DO SUL,43
48440,DIAMANTE DO SUL,4107124,PR,PARANÁ,41
41289,NOVA XAVANTINA,5106257,MT,MATO GROSSO,51
40778,MARILÂNDIA,3203353,ES,ESPÍRITO SANTO,32
46363,ARAÇÁS,2902054,BA,BAHIA,29
23331,PALESTINA,2706208,AL,ALAGOAS,27
45649,CAMPOS BORGES,4304101,RS,RIO GRANDE DO SUL,43
49580,GUATAMBÚ,4206652,SC,SANTA CATARINA,42
35972,ITIQUIRA,5104609,MT,MATO GROSSO,51
24677,ADOLFO,3500204,SP,SÃO PAULO,35
40187,TRIUNFO,2516805,PB,PARAÍBA,25
2400,IBIRAPITANGA,2912707,BA,BAHIA,29
18638,MAXIMILIANO DE ALMEIDA,4312203,RS,RIO GRANDE DO SUL,43
35116,PORTO CALVO,2707305,AL,ALAGOAS,27
26211,CONDE,2504603,PB,PARAÍBA,25
54142,HULHA NEGRA,4309654,RS,RIO GRANDE DO SUL,43
31244,PRESIDENTE KUBITSCHEK,3153301,MG,MINAS GERAIS,31
3980,GOIATINS,1709005,TO,TOCANTINS,17
2187,CANELA,4304408,RS,RIO GRANDE DO SUL,43
13839,JUQUITIBA,3526209,SP,SÃO PAULO,35
14089,JUNDIÁ,2703908,AL,ALAGOAS,27
23221,JAGUARAÇU,3135001,MG,MINAS GERAIS,31
3935,MONTANHA,3203502,ES,ESPÍRITO SANTO,32
24196,JAPURÁ,1302108,AM,AMAZONAS,13
27887,SÃO JOÃO DO SUL,4216404,SC,SANTA CATARINA,42
7694,JARAGUÁ,5211800,GO,GOIÁS,52
13846,JÚLIO MESQUITA,3525805,SP,SÃO PAULO,35
12706,COCOS,2908101,BA,BAHIA,29
47850,IGUATU,4110052,PR,PARANÁ,41
18748,SANTA INÊS,2109908,MA,MARANHÃO,21
18504,QUIXERÉ,2311504,CE,CEARÁ,23
16513,BIAS FORTES,3106804,MG,MINAS GERAIS,31
44255,SERRA DO MEL,2413359,RN,RIO GRANDE DO NORTE,24
43902,NOVA IGUAÇU DE GOIÁS,5214879,GO,GOIÁS,52
7113,SALTO VELOSO,4215406,SC,SANTA CATARINA,42
22992,AUGUSTO PESTANA,4301503,RS,RIO GRANDE DO SUL,43
2211,SÃO MIGUEL DO TAPUIO,2210409,PI,PIAUÍ,22
56968,RIBAMAR FIQUENE,2109551,MA,MARANHÃO,21
42862,VILA RICA,5108600,MT,MATO GROSSO,51
54317,ALTO ALEGRE DO MARANHÃO,2100436,MA,MARANHÃO,21
8150,MERUOCA,2308203,CE,CEARÁ,23
19321,MAIRI,2920106,BA,BAHIA,29
47582,SÃO GONÇALO DO GURGUÉIA,2209757,PI,PIAUÍ,22
6482,FRANCA,3516200,SP,SÃO PAULO,35
11154,BARRA,2902708,BA,BAHIA,29
54960,TUPIRAMA,1721257,TO,TOCANTINS,17
54850,CHAPADA DA NATIVIDADE,1705102,TO,TOCANTINS,17
28271,TANQUE D'ARCA,2709004,AL,ALAGOAS,27
25889,CODAJÁS,1301308,AM,AMAZONAS,13
21182,ALTO PARAGUAI,5100508,MT,MATO GROSSO,51
18054,FRANCO DA ROCHA,3516408,SP,SÃO PAULO,35
32968,CATOLÉ DO ROCHA,2504306,PB,PARAÍBA,25
16719,OLHO D'ÁGUA,2510402,PB,PARAÍBA,25
24684,MELEIRO,4210803,SC,SANTA CATARINA,42
42673,ARRAIAL DO CABO,3300258,RJ,RIO DE JANEIRO,33
1872,CAPOEIRAS,2603801,PE,PERNAMBUCO,26
20688,IGREJINHA,4310108,RS,RIO GRANDE DO SUL,43
8040,HELIODORA,3129202,MG,MINAS GERAIS,31
5225,CATAS ALTAS DA NORUEGA,3115409,MG,MINAS GERAIS,31
38735,RIO PARDO,4315701,RS,RIO GRANDE DO SUL,43
45577,ÁUREA,4301552,RS,RIO GRANDE DO SUL,43
47939,LIDIANÓPOLIS,4113429,PR,PARANÁ,41
41564,JUÍNA,5105150,MT,MATO GROSSO,51
34007,TERRA NOVA,2931707,BA,BAHIA,29
35824,TRÊS LAGOAS,5008305,MS,MATO GROSSO DO SUL,50
15806,PEDRA,2610806,PE,PERNAMBUCO,26
55172,JOÃO COSTA,2205359,PI,PIAUÍ,22
27739,CARIRA,2801405,SE,SERGIPE,28
38917,RIO MANSO,3155306,MG,MINAS GERAIS,31
40163,PRESIDENTE BERNARDES,3541208,SP,SÃO PAULO,35
57015,BELA VISTA DO MARANHÃO,2101772,MA,MARANHÃO,21
53370,NATALÂNDIA,3144375,MG,MINAS GERAIS,31
35642,CRUZEIRO DA FORTALEZA,3120706,MG,MINAS GERAIS,31
45467,MAREMA,4210555,SC,SANTA CATARINA,42
11312,CAJURU,3509403,SP,SÃO PAULO,35
13231,FRANCISCO DANTAS,2403905,RN,RIO GRANDE DO NORTE,24
19204,LAURO DE FREITAS,2919207,BA,BAHIA,29
10076,MARACANÃ,1504307,PA,PARÁ,15
22363,FREI MARTINHO,2506202,PB,PARAÍBA,25
13619,ITÁPOLIS,3522703,SP,SÃO PAULO,35
44853,BARROQUINHA,2302057,CE,CEARÁ,23
21003,RIO GRANDE DO PIAUÍ,2209005,PI,PIAUÍ,22
38474,VERÍSSIMO,3171105,MG,MINAS GERAIS,31
10708,BARRA DO CORDA,2101608,MA,MARANHÃO,21
20695,AGRESTINA,2600302,PE,PERNAMBUCO,26
2785,TIANGUÁ,2313401,CE,CEARÁ,23
25803,JOSÉ BONIFÁCIO,3525706,SP,SÃO PAULO,35
5768,RETIROLÂNDIA,2926103,BA,BAHIA,29
16506,MIRINZAL,2106805,MA,MARANHÃO,21
12074,PINDORAMA,3538105,SP,SÃO PAULO,35
39105,ALAGOA,3101300,MG,MINAS GERAIS,31
52649,NOVO TIRADENTES,4313441,RS,RIO GRANDE DO SUL,43
10674,PARIPIRANGA,2923803,BA,BAHIA,29
2802,PIRENÓPOLIS,5217302,GO,GOIÁS,52
53150,FRUTA DE LEITE,3127073,MG,MINAS GERAIS,31
40929,ALTA FLORESTA,5100250,MT,MATO GROSSO,51
44774,RURÓPOLIS,1506195,PA,PARÁ,15
51860,ITAPUCA,4310579,RS,RIO GRANDE DO SUL,43
35563,IRAÍ DE MINAS,3131604,MG,MINAS GERAIS,31
31543,GUAPIARA,3517604,SP,SÃO PAULO,35
4439,ITACARÉ,2914901,BA,BAHIA,29
26668,PRADÓPOLIS,3540903,SP,SÃO PAULO,35
19778,SABINÓPOLIS,3156809,MG,MINAS GERAIS,31
48017,NOVA ESPERANÇA DO SUDOESTE,4116950,PR,PARANÁ,41
3612,NOVO HORIZONTE,3533502,SP,SÃO PAULO,35
22727,ITAPIRAPUÃ,5211008,GO,GOIÁS,52
44554,EREBANGO,4306973,RS,RIO GRANDE DO SUL,43
16434,PIACATU,3537701,SP,SÃO PAULO,35
43469,MADALENA,2307635,CE,CEARÁ,23
2479,PETROLÂNDIA,4212700,SC,SANTA CATARINA,42
56975,NOVA COLINAS,2107258,MA,MARANHÃO,21
22260,CRISTINO CASTRO,2203107,PI,PIAUÍ,22
5270,BATALHA,2201507,PI,PIAUÍ,22
56425,SERRINHA DOS PINTOS,2413557,RN,RIO GRANDE DO NORTE,24
19572,CATANDUVAS,4204004,SC,SANTA CATARINA,42
5469,SANTA RITA DE CÁSSIA,2928406,BA,BAHIA,29
1267,SÃO JOÃO D'ALIANÇA,5220009,GO,GOIÁS,52
20451,DESCANSO,4204905,SC,SANTA CATARINA,42
30771,POUSO ALEGRE,3152501,MG,MINAS GERAIS,31
18841,JAÇANÃ,2405009,RN,RIO GRANDE DO NORTE,24
31873,EXTREMA,3125101,MG,MINAS GERAIS,31
30647,MORTUGABA,2921807,BA,BAHIA,29
11020,SÃO FRANCISCO,3161106,MG,MINAS GERAIS,31
37932,PARANAVAÍ,4118402,PR,PARANÁ,41
23953,LAGOA D'ANTA,2406205,RN,RIO GRANDE DO NORTE,24
53734,SEM-PEIXE,3165560,MG,MINAS GERAIS,31
50713,TEREZÓPOLIS DE GOIÁS,5221197,GO,GOIÁS,52
21429,NOVO AIRÃO,1303205,AM,AMAZONAS,13
30276,ANALÂNDIA,3502002,SP,SÃO PAULO,35
29926,VIANA,2112803,MA,MARANHÃO,21
56360,ITAJÁ,2404853,RN,RIO GRANDE DO NORTE,24
26510,BREJOLÂNDIA,2904407,BA,BAHIA,29
25999,BOM JARDIM DE GOIÁS,5203401,GO,GOIÁS,52
14539,SANTO ANTÔNIO DE PÁDUA,3304706,RJ,RIO DE JANEIRO,33
28446,MACAÍBA,2407104,RN,RIO GRANDE DO NORTE,24
33338,SÃO JOÃO DEL REI,3162500,MG,MINAS GERAIS,31
50902,MARECHAL THAUMATURGO,1200351,AC,ACRE,12
41131,TUPÃSSI,4127957,PR,PARANÁ,41
53916,ILHA COMPRIDA,3520426,SP,SÃO PAULO,35
32308,PÃO DE AÇÚCAR,2706406,AL,ALAGOAS,27
48213,RANCHO ALEGRE D'OESTE,4121356,PR,PARANÁ,41
20437,REGISTRO,3542602,SP,SÃO PAULO,35
4367,CRUZEIRO,3513405,SP,SÃO PAULO,35
10667,BARRO DURO,2201408,PI,PIAUÍ,22
48859,ILHA SOLTEIRA,3520442,SP,SÃO PAULO,35
33613,UBIRATÃ,4128005,PR,PARANÁ,41
22600,ITAJU,3522000,SP,SÃO PAULO,35
54582,SÃO BERNARDINO,4215752,SC,SANTA CATARINA,42
57149,SÃO ROBERTO,2111672,MA,MARANHÃO,21
30788,NOVA OLINDA,2309201,CE,CEARÁ,23
42848,PEIXOTO DE AZEVEDO,5106422,MT,MATO GROSSO,51
4075,MOSSÂMEDES,5213905,GO,GOIÁS,52
39033,ILHÉUS,2913606,BA,BAHIA,29
23458,SÃO FRANCISCO DO SUL,4216206,SC,SANTA CATARINA,42
33493,LAURENTINO,4209508,SC,SANTA CATARINA,42
54001,GAVIÃO PEIXOTO,3516853,SP,SÃO PAULO,35
4491,ATALAIA,2700409,AL,ALAGOAS,27
28226,CARMO DO PARANAÍBA,3114303,MG,MINAS GERAIS,31
7230,LARANJEIRAS,2803609,SE,SERGIPE,28
9135,PORTEIRAS,2311108,CE,CEARÁ,23
51743,LAGOA DO CARRO,2608453,PE,PERNAMBUCO,26
18982,SÃO CARLOS,4216008,SC,SANTA CATARINA,42
1236,SÃO JOSÉ DA BOA VISTA,4125407,PR,PARANÁ,41
30946,APIACÁ,3200508,ES,ESPÍRITO SANTO,32
30214,INDEPENDÊNCIA,2305605,CE,CEARÁ,23
46521,SÃO BENTO DO TOCANTINS,1720101,TO,TOCANTINS,17
5005,JACUTINGA,4310900,RS,RIO GRANDE DO SUL,43
34430,CIRÍACO,4305504,RS,RIO GRANDE DO SUL,43
44994,RIO QUENTE,5218789,GO,GOIÁS,52
16496,DIVINO DAS LARANJEIRAS,3122108,MG,MINAS GERAIS,31
11927,IGUAÍ,2913507,BA,BAHIA,29
30166,INHAMBUPE,2913705,BA,BAHIA,29
2895,TIBAGI,4127502,PR,PARANÁ,41
38508,AGUIAR,2500205,PB,PARAÍBA,25
32353,SÃO JOSÉ,4216602,SC,SANTA CATARINA,42
6248,MORPARÁ,2921609,BA,BAHIA,29
42343,UMIRIM,2313757,CE,CEARÁ,23
45144,SÃO JOSÉ DO HORTÊNCIO,4318481,RS,RIO GRANDE DO SUL,43
54991,BARRA D'ALCÂNTARA,2201176,PI,PIAUÍ,22
11893,ÁGUAS MORNAS,4200606,SC,SANTA CATARINA,42
5593,UBIRAJARA,3555505,SP,SÃO PAULO,35
34784,NOVA FLORESTA,2510105,PB,PARAÍBA,25
29359,BELMIRO BRAGA,3106101,MG,MINAS GERAIS,31
43500,POTIRETAMA,2311231,CE,CEARÁ,23
29665,VITÓRIA,3205309,ES,ESPÍRITO SANTO,32
42903,ITAÚBA,5104559,MT,MATO GROSSO,51
50490,URUCUIA,3170529,MG,MINAS GERAIS,31
58409,PINTO BANDEIRA,4314548,RS,RIO GRANDE DO SUL,43
11075,MARUMBI,4115507,PR,PARANÁ,41
34801,PONTE ALTA DO TOCANTINS,1717909,TO,TOCANTINS,17
28305,BARRA DO GARÇAS,5101803,MT,MATO GROSSO,51
6073,ALTO PARNAÍBA,2100501,MA,MARANHÃO,21
51798,RIO DA CONCEIÇÃO,1718659,TO,TOCANTINS,17
53181,GOIANÁ,3127388,MG,MINAS GERAIS,31
20389,CENTENÁRIO DO SUL,4105102,PR,PARANÁ,41
8088,CEDRO DO ABAETÉ,3115607,MG,MINAS GERAIS,31
